module_color,gene_symbol,GS_PRFT,GS_PRFT_P,MM,MM_P,logFC,P.Value,adj.P.Val,module_cor_with_PRFT,module_P,module_FDR,selection_type
blue,HEXB,0.286812530239055,0.000130361499363629,0.756468807944492,2.35144454904225e-33,0.59016006415399,2.04227416239793e-05,0.000575505521451777,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,H2AFY2,0.28577510907622,0.000138221956092685,0.587327968731053,2.00684001035917e-17,1.4507925955627,0.00115360022031217,0.00991116866597734,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,FCGR1B,0.285766971164309,0.000138285329744108,0.658148439808249,7.65897121958159e-23,0.732182812082352,0.00334132876665418,0.0211348026557454,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,OSCAR,0.285213467371364,0.000142659952019379,0.580942498907309,5.34066928909081e-17,0.820724859663207,0.00826814456181781,0.0396837208647778,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,C17orf44,0.28520961608541,0.000142690838291196,0.565118779932535,5.52021418719737e-16,0.523728802459243,0.000209062127213021,0.00290648853962918,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,THBS4,0.285157059398632,0.000143112952988339,0.394593366217504,7.78517439978466e-08,0.939437089013639,0.00390931222769032,0.0236164612882037,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,NCF1C,0.285029051566624,0.00014414594341074,0.848174777255179,4.6428380252658e-49,1.08528687516708,0.00323275398237196,0.0207054647717488,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,FCGR1A,0.284631616515654,0.00014739766113717,0.619777670774528,9.77885556679913e-20,0.805402178561898,0.00313902027063618,0.0202498004024864,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,CCDC149,0.284241567101927,0.000150655403962111,0.323490810648043,1.4162963784314e-05,1.01261502272121,0.000252459133343043,0.00333260219218053,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,ADAP1,0.282715183096718,0.000164060850641923,0.800925953775788,6.17263352452277e-40,0.614456789628457,0.00175591403317557,0.0134407890051962,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,PLBD1,0.28235609192774,0.000167372235968536,0.838644161838703,5.49945196419434e-47,1.35057433841221,0.00733225074266965,0.0366059733436789,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,NCF2,0.281271719585337,0.00017775398454169,0.885687387588366,7.18701115136245e-59,0.984838853247815,0.00148675163455528,0.0119379713005913,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,SYTL4,0.281132417742022,0.000179130328294303,0.72267669533807,3.12142777574822e-29,1.31029326383321,0.00226851735154982,0.0160940784858905,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,C2orf58,0.280504408805146,0.000185459454172961,0.672240205768259,4.22994622009121e-24,0.642956335204494,0.000995743326847021,0.00895550520046265,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,HOXA7,0.280359023886293,0.000186954058733532,0.813194460521577,4.72231069514995e-42,1.7172495990377,0.00190230138940603,0.0141481317084864,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
red,MYO1C,0.279971543555405,0.000190992473089092,0.550418854192692,4.33511867580717e-15,0.778346565089564,0.000725758796163715,0.007100667140845,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,TBC1D9,0.279917455077424,0.000191562616263074,0.724766941131467,1.80809157241621e-29,0.727923122159862,0.00772589046037474,0.03789269463942,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,S100A12,0.279657301293127,0.000194327098726028,0.804706372303739,1.42693484106836e-40,1.37847258754345,0.00874457967001907,0.0412138126460789,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,TICAM2,0.279481071062744,0.000196220843438627,0.695301683224108,2.5792818456485e-26,1.05427417802728,0.00251354424493484,0.0173505525730303,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CLEC4G,0.279118603198424,0.000200170023567513,0.51809977249673,2.86953236928945e-13,1.05232034215451,0.000891836811362374,0.00823341644781036,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,HMGN5,0.278522019797577,0.000206831481895776,0.571607396994347,2.15072865286703e-16,0.595035137663738,0.00660764871672346,0.0340368975788394,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,CECR1,0.278267310871988,0.000209737953104405,0.756262691610018,2.50326735793941e-33,0.794909582999216,0.000286012133874098,0.00364268769150611,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,LGI2,0.277985278030539,0.000213000547979061,0.352565654039061,1.96181147420235e-06,0.923798810478487,0.00180103514112557,0.013631960392661,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CX3CR1,0.277611079299507,0.00021740227231926,0.822047380674489,1.11580992084695e-43,1.01011857792036,0.00375126613878053,0.0229563828987012,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,FGD2,0.27724498934017,0.00022179040530409,0.900288418010853,1.15254778107166e-63,0.883213552526076,0.00588905943147478,0.0312533562836429,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,HOXA5,0.276666069355396,0.000228898154937433,0.814221696289379,3.08954589597843e-42,1.62141753541835,0.00281428327514269,0.0187791805640858,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,GUCY2C,0.276480453525747,0.000231221560571757,0.757195042360097,1.88529159048344e-33,0.653019593691529,0.00129250563579891,0.0107989907182773,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,RAB31,0.276432384731899,0.000231826817160851,0.772109448337383,1.68649612107667e-35,0.879194840951637,0.00454758619279117,0.0260589840161647,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,LILRB3,0.276333260517387,0.000233079592027213,0.886310559885668,4.62953794520475e-59,0.962897808072724,0.00599459056696136,0.0316527834032204,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,FOS,0.27625611528811,0.000234058941126744,0.456268880325378,2.81196726017213e-10,0.73520884790166,9.15866255990246e-05,0.00165666110138389,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,OSGIN1,0.276140848621969,0.000235529370796897,0.482908456096429,1.71133570492022e-11,0.554866639935856,0.00413695259262143,0.0245195200262927,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,COL28A1,0.276088065820548,0.000236205572395878,0.506244396064496,1.1988947966534e-12,0.615539668537829,0.00107779371038695,0.00950721124851167,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,PRR16,0.275882670286377,0.000238854119061429,0.325179241414486,1.26954188970845e-05,1.23499068430902,0.002362798879203,0.0165968640260496,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,TP63,0.275784576657759,0.000240128743312945,0.460076179278854,1.91255331163885e-10,1.04381872493987,0.00177615706871853,0.0135233870474803,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
red,GGTLC2,0.274209470751454,0.000261481503630423,0.538278045895252,2.20730398411367e-14,0.767417241379316,0.00139548255120801,0.0113943674794974,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
magenta,UACA,0.27405961782068,0.000263602325883521,0.373844629211087,4.05339171243568e-07,0.730101456829736,0.00905394486041454,0.0421651306413764,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,TLR2,0.273470085880598,0.000272101882446201,0.564909671849599,5.68853069863414e-16,0.647155239240874,0.00247453089293134,0.0171315077339241,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SLED1,0.273361717073892,0.000273691721965806,0.586098555984041,2.42706305644714e-17,0.677600681635938,0.0112771819155147,0.0492532882546749,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,NUAK2,0.27333719905726,0.000274052611890057,0.691208942339879,6.60229086211829e-26,0.597961734830274,0.0100400798343149,0.0452031721600438,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,PTPRG,0.272942969397885,0.000279916462423334,0.547712252629783,6.26702199767248e-15,1.24671642608929,0.00138143246880234,0.0112963009525349,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
red,MRAS,0.272708866573427,0.000283453482381468,0.45281707038013,3.97196989258312e-10,1.32311794974607,8.12508370909596e-05,0.00152034369522885,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,LILRA6,0.272608103374461,0.000284988636663483,0.89144683120784,1.11531717745113e-60,1.10559760759157,0.00865541211995214,0.0409727156995087,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,HOMER3,0.272073730705449,0.000293259798266732,0.611012314218077,4.37630609273157e-19,0.870100654905126,0.00215516336116552,0.0155198145028997,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,CSF2RA,0.271849285796187,0.000296799830516952,0.717273356541995,1.25144522278792e-28,0.56802544774126,0.0051334368570228,0.0283960668223912,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,HCK,0.271580833774982,0.000301086050394496,0.784323944166373,2.6904307370556e-37,0.749825421010442,0.00350077028113512,0.0218206952887707,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,UNC5A,0.271234310102335,0.000306703759416857,0.896401058947271,2.55625257674524e-62,1.1478625501203,0.00065204525506085,0.00660252817711965,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,C17orf87,0.271116915801448,0.000308628865472914,0.894466723878021,1.14169509948009e-61,0.841015343491063,0.00246909953726579,0.0171064886600998,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,FLJ42875,0.270308075723053,0.000322200600413905,0.674308648663617,2.72807840873604e-24,1.25385576049185,0.00803510385846779,0.0388786405679975,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,VNN2,0.270277552957142,0.000322723430229687,0.826227846263363,1.76930507084567e-44,0.880138853247817,0.0101421630113334,0.0455593458825153,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SNX25,0.26998114298889,0.000327841780699933,0.49115518190821,6.84336402515705e-12,0.783320088211718,0.00197945735225213,0.0145551973432789,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,KLK1,0.269900721829935,0.00032924340716755,0.564431724464766,6.0922822810827e-16,0.907972961774931,0.000329429200170947,0.00402412411681888,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,GPRIN1,0.269740415835371,0.000332053909578653,0.522780321737608,1.60676574460421e-13,0.69094664528202,0.00129754644602923,0.0108123126604932,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,ANXA5,0.269569816406107,0.000335069306611757,0.789964489080172,3.63015863881625e-38,1.04388007217323,0.00112585647982903,0.0097511105802856,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SLC26A11,0.269507454286924,0.000336177899979571,0.720344954944828,5.70604035998894e-29,0.684741887195947,0.00968576168146874,0.0440647153288695,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,KAZ,0.269226989299208,0.000341205820842957,0.422726666255176,6.88473262685847e-09,0.867759983961516,0.000801146258930134,0.00761655413035396,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,GNA14,0.268951972850071,0.000346203696377301,0.41533487613069,1.33083396200238e-08,0.897172413793109,0.000368311119610729,0.00436043302864928,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,NKX3-1,0.268879409504618,0.000347533661277788,0.489098274760121,8.62090741333139e-12,0.936088385458441,0.00105820044190582,0.00940045545938424,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,MPEG1,0.268677355437556,0.000351261974432331,0.899629523981931,1.96633464810183e-63,1.1818124164662,0.00518704225231685,0.0285833967674509,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,NCF1B,0.26856724299087,0.000353309351307283,0.841775177339511,1.18657432456647e-47,0.882143611333889,0.00557105074689132,0.0300055677423411,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,TFEB,0.26762052650471,0.000371374087133198,0.794443834654791,7.07702927751719e-39,0.533291071905928,0.00982925164108838,0.0445260018944767,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,UBTD1,0.267475297658159,0.000374219803226566,0.832653065805395,9.46062851944595e-46,0.599152806736174,0.000930282385519706,0.00848431958576693,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
tan,TMC4,0.267459478450755,0.000374530993093571,0.644748105342758,1.0454836294455e-21,0.727265811280411,0.00117465879791838,0.0100234710843226,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
blue,SLC15A3,0.267397294023083,0.000375756588367614,0.906552718295937,5.91011548324426e-66,1.02223251804332,0.0041833194920165,0.0247010056830987,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CD163,0.267151061657728,0.00038064616963548,0.789840599502114,3.79593114478642e-38,1.83278889334404,0.000147370341099338,0.00228697386715081,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CYP27A1,0.266995190168239,0.000383771798181102,0.711342394869745,5.5381335516883e-28,1.16792107725208,0.00609456546134991,0.0320727146336178,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,TP73,0.266579845542281,0.000392216995712257,0.328673889933011,1.01021992287595e-05,1.01585195134992,0.000347151097271533,0.00418895657374316,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,SHROOM1,0.266421198510554,0.000395487946507618,0.438757378751382,1.559321815742e-09,1.06623070034751,0.000134783918811037,0.00214832457926512,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,ALOX5,0.266068665751814,0.000402847033644641,0.570719154066406,2.44995087101671e-16,0.824959983961527,0.00494983193092151,0.0276485567559841,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,FAM20C,0.265619289846893,0.000412411545984966,0.698710842627722,1.16471394964397e-26,1.01823354717991,0.00154070912623281,0.0122320997858315,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,OCLN,0.26538802674075,0.000417415273394854,0.686902502036374,1.74559884273176e-25,1.07417435177761,0.00256449296506531,0.0175861623221819,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,LRP1,0.265275909548128,0.000419861270972229,0.872631122522086,4.17612781778862e-55,1.16597554129913,0.00492535784517519,0.0275609203559981,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,MKX,0.265010622258766,0.000425701824121852,0.479736013310749,2.41913160452016e-11,0.595279323710242,0.00164650152841774,0.01283133621583,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,GDPD4,0.264840471185574,0.000429487346104362,0.449174142216033,5.69508685091784e-10,0.534670355519915,0.00576573403823773,0.0308087977402225,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,NR1I2,0.264516989959663,0.000436770202187802,0.498237896081942,3.05347793636942e-12,0.626303782411132,0.00823020335205059,0.0395722472283525,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
red,LOC348840,0.264265712463979,0.000442506136669932,0.332698794583939,7.73765134955512e-06,0.803668390804604,0.000655235622761368,0.00662689465156081,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,TLR8,0.264094463298399,0.00044645510326017,0.893518190530628,2.35321319048799e-61,1.28126103982894,0.00545699367289807,0.029579233027867,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,FCAR,0.263727129841607,0.000455035935532778,0.753052874044013,6.57959819966718e-33,1.13112198609998,0.00513981689682342,0.0284146588152141,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,C20orf118,0.263396675347404,0.00046288536454556,0.851098197980945,1.00471294934145e-49,0.704969433306617,0.00397501890125754,0.0238430653796444,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,C10orf114,0.26265314732733,0.000481006711425603,0.553830988044462,2.71112875707788e-15,1.23013159583,0.00243599132298429,0.0169490468384213,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,ZNF366,0.262387632697868,0.000487635216697833,0.632928780090684,9.43248191382944e-21,0.821039240844701,0.00734534570457014,0.0366566244811316,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,IFI30,0.262033126367484,0.000496617034011171,0.904041240634091,5.11237593883656e-65,1.03694595028069,0.00243473918175339,0.0169490468384213,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,FAM127B,0.261952984708393,0.000498668589170003,0.490798348885236,7.12385033000542e-12,0.921765838011242,0.00194123828219076,0.0143695908076913,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,NETO2,0.26179242092967,0.000502802464330695,0.331223770055211,8.53569733095682e-06,0.74989268912057,0.00433940997847105,0.0252738407904514,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,ARSG,0.260742119809679,0.000530634190796532,0.575687806799372,1.17626442351837e-16,0.538456468858599,0.00879910977093111,0.0413417609377237,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,GLB1L2,0.260620822255544,0.00053393848671774,0.598298765859503,3.54791115862158e-18,0.980889895749808,0.00561738485822004,0.0302119007346097,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,C3orf14,0.260202301852028,0.000545485954714217,0.304823270754641,4.5477202790921e-05,0.862647514033685,0.00112379541304838,0.009744046455653,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SYT17,0.25994277011806,0.000552762122425016,0.708088123927764,1.23285477897517e-27,1.08279645816627,0.000792276419695826,0.00757976860165873,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,KCTD12,0.259773511522292,0.000557555578880299,0.88788760499932,1.50356634330743e-59,1.02171057203958,0.00360577435579641,0.0222760408511689,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,DDI1,0.259353308543442,0.000569622235367819,0.614476481618675,2.43399084071155e-19,0.633042007484635,0.0105763190261045,0.0469327273331898,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,SLC9A9,0.258402783604803,0.000597812317687699,0.686056582402587,2.10877076825029e-25,0.747131622560826,0.0039089425648816,0.0236164612882037,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CRYBG3,0.258069317387952,0.000608003206217339,0.511258284311754,6.59304897869228e-13,0.83570354183375,0.00317296636938751,0.0204227038540532,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,RCN3,0.258034187075545,0.000609086083949175,0.705171049195535,2.50274054286083e-27,0.766625902165205,0.00695751216769575,0.0352717785371842,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,JUN,0.257879693285415,0.000613869439734708,0.3811086613423,2.30446887526577e-07,0.914744346431455,0.000203163481770846,0.00283916063909013,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
red,TIMP1,0.257688119066429,0.00061984897469803,0.680361895234887,7.40368945199159e-25,0.503575100240601,0.00709091071405306,0.0357569018515068,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,ID2,0.257378978770469,0.000629611434146942,0.501117775757445,2.18760867496812e-12,0.558891125367563,0.00950406203337324,0.0434890688201428,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SNX10,0.257080134308468,0.000639183345108333,0.536192311453309,2.90043424280413e-14,0.541165811280425,0.00424399149345684,0.0249107876123579,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,ZCCHC24,0.256935275586443,0.000643871248890239,0.639339250829025,2.89505255248461e-21,0.612254758086084,0.00206897952752861,0.0150546852053338,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,ELANE,0.256878061412333,0.000645731524359198,0.727433078289047,8.9447363896775e-30,1.36300012028872,0.00536606321648077,0.0292615220124664,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
magenta,HOXA2,0.256492506751586,0.000658397302995888,0.742584871262759,1.39103044219187e-31,0.977670609462715,0.0062917600627954,0.0328989142839057,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
red,GGT1,0.255995359940702,0.000675066960125918,0.493479828473312,5.26168929505612e-12,0.773314995990387,0.0030885155548067,0.0200476609667867,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,C5AR1,0.255255272737594,0.00070060398473548,0.876029216582361,4.81194457872914e-56,1.13716476877842,0.00483633802565381,0.027205709365274,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,HTR7,0.254520217115301,0.000726845476298982,0.672173984995293,4.2895087125687e-24,1.03540288692864,0.0102432559141757,0.0458547085204386,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,VCAN,0.253197966523821,0.000776339971523828,0.858521248532536,1.77046784706679e-51,1.42561982090353,0.00269192720636952,0.0181949148052782,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,S100A4,0.252874610231798,0.00078890676368737,0.77869376896859,1.87254865854335e-36,0.523588960171088,0.00407515614276838,0.0242525258398584,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,C10orf140,0.251493613754147,0.000844711784012516,0.698200065139672,1.31298543534346e-26,1.17991590483829,0.00305563537151609,0.0199166482802697,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,LILRB4,0.251401223022079,0.000848571741810281,0.838118357651723,7.09204552894662e-47,1.36477738572576,0.0104902585158872,0.0466608285215171,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,AQP9,0.251183570802902,0.000857729127835287,0.788396855898212,6.37310460082633e-38,1.16336236300455,0.01098967687107,0.0483001815131968,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CDC42EP1,0.251130405939387,0.000859979718980287,0.739488082932237,3.33513655497667e-31,1.09526562416467,0.00133749703930686,0.0110280526797689,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,ABI3,0.250676832997077,0.000879402346296021,0.7940719542935,8.11841604333339e-39,0.694988813151579,0.00952439182083084,0.0435306724064574,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SAMHD1,0.248933016175704,0.000957888598008925,0.849075455476967,2.90726580478365e-49,0.773276410050816,0.00583594343131027,0.0310590328388421,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,DGAT2,0.248819999712633,0.000963190740843874,0.672840844733888,3.7254786750424e-24,0.990809048382798,0.000703894065816546,0.00698476641799192,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,HOXA10,0.248778850590027,0.000965127923929754,0.777831778555679,2.5075817338839e-36,1.67683849238173,0.000904463099673586,0.00831328778723417,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,SGMS2,0.248400201610842,0.00098312224209126,0.608010429258551,7.23408370184611e-19,0.986413138198358,0.00739225667708785,0.0368126560025137,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,ULBP2,0.248134535515904,0.00099593058135668,0.44732501297987,6.82704634270812e-10,0.681421371291101,0.000425382810379391,0.00482955731156915,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
magenta,HOXA3,0.24761414879412,0.00102146433051231,0.802757626190298,3.04796334237078e-40,1.44485316760226,0.00417530974649302,0.0246789302382021,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,KCNC3,0.247561861480798,0.00102406283061023,0.658819117300953,6.696291855446e-23,0.915699037690468,0.0111215828823392,0.048752490121149,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,LY96,0.24618665041771,0.001094621590908,0.784667049783941,2.38592336054844e-37,0.770856255012041,0.00973921522585557,0.044240103139842,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,CADM1,0.246016854782708,0.00110363580670589,0.413379306560438,1.58016232341483e-08,0.83987953755681,0.00739180113314554,0.0368126560025137,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,ADPRH,0.245915355441267,0.00110905670669232,0.34592942715572,3.13536310418791e-06,0.613964234162004,0.000557905573586973,0.00588677943789304,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,PFKFB4,0.245763075088207,0.00111723551409791,0.721969104830085,3.75090826156565e-29,0.601841659983978,0.00177737473598554,0.0135235658974098,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
tan,ASS1,0.245532667349531,0.00112971558660442,0.595899799992985,5.21173993922148e-18,1.14580446404705,0.00761778765861009,0.0375090857665907,0.426235973348544,5.00679688589554e-09,3.00407813153733e-08,FDR_significant
red,GGT3P,0.245282141747223,0.00114343020819725,0.501143496106277,2.18107240523685e-12,0.571769446672021,0.0061193044153822,0.032193903386013,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,ARHGEF10L,0.245269196328508,0.0011441430118838,0.900587124273025,9.03544064185039e-64,1.4851866479551,0.00287370810925726,0.0190072668477367,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
red,GCHFR,0.24513451504514,0.00115158305183952,0.632297166877396,1.05808351274227e-20,0.57130466452821,0.000791586063962366,0.00757925537539552,0.428421740736908,4.09827454971985e-09,3.00407813153733e-08,FDR_significant
blue,DOK2,0.244020821533588,0.00121482522406594,0.776490408278373,3.9398553410566e-36,0.580720061480898,0.00669824124509587,0.0343656836188838,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SLC7A7,0.243020707455049,0.001274311010146,0.896729529830935,1.97678570379985e-62,1.00624581662658,0.004760694614275,0.0269201641133146,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
blue,SEPT3,0.242432930707313,0.00131050305313153,0.331738120868799,8.24894993304047e-06,0.836729109863678,0.00142310258930918,0.0115817047735218,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
magenta,TBC1D8B,0.241728114641495,0.00135514029880519,0.62070417865731,8.32336624015525e-20,0.990792221331204,0.00926263783751887,0.0427691311416938,0.414517419373002,1.43006744926059e-08,6.43530352167264e-08,FDR_significant
blue,CCR2,0.241324548883883,0.00138132043377379,0.788312122073553,6.56906644718396e-38,1.08077679764771,0.00326179166498962,0.0208465369423142,0.344614990611556,3.43615584443668e-06,1.23701610399721e-05,FDR_significant
